query,001SaciDSM13117T,002SaciT0-18T,003SaciSPDF1,004SaciSUNEO,005SaciAPG1,006SbenDSM103927T,007SbenVV6,008ScheDSM21508T,009ScheBIGb0227,010ScycLMG31208T,011SdaeJCM16244T,012SgenJCM13324T,013SgenN1,014SgenSMYL98,015SgenSCPM-O-B-9794,016SginDSM24757T,017SgoyBIO128,018ShumDSM18929T,019SindLMG29892T,020SindDAIF1,021SindMGMM10,022SindK279a,023SindRS7,024SindCPHE1,025SkorDSM17805T,026SkorW1S232,027SlacM15T,028SlacYR347,029SlacTUM20371,030SlacAs7,031SlacBi66,032SlacRIT_As_2,033SlacBi35,034SlauK32T,035SmalNCTC10257T,036SmalNCTC10258,037SmalCF13,038SmalSGY2,039SmalLH_B2,040SmalGYH,041SmalSTEN00241,042SmalWGB211,043SmalSJTH1,044SmalFZD2,045SmalSJTL3,046SmalZT1,047SmalACYCb_6H,048SmalPEG_68,049SmalNCTC10259,050Smal2013SM12,051SmalPEG_305,052SmalMER1,053SmalPEG_42,054SmalNCTC13014,055SmalCSM2,056SmalJV3,057SmalKMM_349,058SmalR551_3,059SmalU5,060SmalX28,061SmalAA1,062SmalISMMS3,063SmalOUC_Est10,064SmalJZL8,065SmalISMMS2R,066SmalCol1,067SmalACYCd9D,068Smal2013_SM4,069SmalSoD9b,070SmalPEG_141,071SmalDHHJ,072SmalT50_20,073SmalPEG_173,074SmalSM_866,075SmorCPCC101365T,076SmurDSM28631T,077SmurCCV155,078SmurSMYL13_,079SnemCPCC101271T,080SnitDSM12575T,081Snit2001,082SpanJCM16536T,083SpanGSS15,084SpavDSM25135T,085SpavY,086SpavPI-27,087SpenSa5BUN4T,088SpicJCM9942T,089SriyCFS3442T,090SrhiDSM14405T,091SrhiSR80,092SrhiBl2-2,093SrhiCFBP13529,094SrhiCFBP9006,095SrhiIS26,096SrhiUSBAGBX843,097SrhiJC1,098SrhiDE0483,099SrhiGN_RF2_1,100SrhiRIT_551,101SrhiBIGb0145,102SrhiBIGb0277,103SsepSM16975T,104SsepZH16.fasta,105SsepSMYL93,106SsepSMYL57,107SterDSM18941T,108StumJCM30961T,109ICU_D3_102,110UCE_D3_125,111UCE_D5_37,112GM_D5_87,113ICU_New_95,114ICU_New_188,115ICU_New_296,116GM_D3_185,117GM_D3_189,118GM_D4_135,119UCE_D6_43,120ICU_D4_5,121ICU_D4_210,122UCE_D5_25,123UCE_D6_155,124UCE_D3_105,125GM_D5_149,126ICU_D3_80,127H_D3_146,128ICU_D4_12,129ICU_D4_90,130GM_D4_145,131PhibATCC19867T,132PdokDSM21858T,133XmalLMG27592T,SaraA5588,SoahA5586,Spigmentata610A2,max_value,max_column
083SpanGSS15,83.7113,83.7736,83.7689,83.8068,83.7141,83.2576,82.7191,82.4719,82.3168,83.1342,84.0079,82.9709,83.0518,82.9378,82.9239,81.0826,82.764,81.5055,82.6101,82.556,82.6198,82.4209,82.5037,82.5731,81.0357,81.0025,82.5035,82.5366,82.425,82.4025,82.4198,82.6337,82.4515,82.1368,82.923,83.0213,82.8769,82.2992,82.2972,82.8643,82.8155,82.7653,82.8143,82.9307,83.0957,82.9008,82.8162,83.0894,83.0392,82.9657,83.1133,82.378,82.7055,82.8434,83.0455,83.1723,82.6832,82.7813,82.5589,82.9437,83.1757,83.0121,82.7434,83.0053,82.9614,83.0513,82.9568,82.9504,82.9215,82.8759,82.8204,82.9373,82.8977,82.8186,82.9352,82.8895,83.1459,83.0142,82.6775,83.582,81.6807,99.9196,100.0,83.0407,83.0421,82.9635,82.1686,82.3359,83.0109,82.8241,83.0343,83.0471,82.9474,83.0325,82.6587,82.4865,82.8493,83.0274,83.0749,82.7677,82.691,82.7067,82.9019,82.9317,82.9331,83.0448,81.6786,81.8042,82.9044,82.8945,82.838,82.9535,82.8914,82.8339,82.9122,82.9776,82.9258,83.0183,83.0758,83.0241,83.0522,82.9926,83.0639,82.8828,82.8967,83.0309,83.0556,82.986,83.0342,83.0605,82.91,80.0743,82.0309,83.1354,82.4262,81.747,99.9196,082SpanJCM16536T
084SpavDSM25135T,83.7996,83.8863,83.8303,83.9183,84.0904,84.7845,84.6723,84.8248,84.8813,88.8797,83.8885,91.5078,91.6338,91.5727,91.5649,81.4553,84.7484,82.1619,88.4681,88.4725,88.5131,88.4217,88.4158,88.4076,81.4621,81.3722,88.4077,88.3343,88.5026,88.3616,88.3187,88.455,88.229,84.6157,91.826,91.8594,91.9538,88.4269,88.4985,90.6935,90.6877,91.4201,91.4038,91.6338,91.6061,92.2456,92.1636,93.8065,93.8132,98.736,98.6657,88.2579,91.6101,91.6089,92.8003,92.8118,90.9016,90.9322,88.586,91.5213,89.0563,91.1757,91.6036,91.582,91.5968,91.6064,92.7024,92.7706,93.1599,91.386,91.5702,91.5107,91.3329,91.5044,83.2544,93.7376,93.8124,93.8071,84.6422,84.1555,82.4075,82.9453,82.9251,100.0,98.6613,98.6436,84.7017,82.9498,91.685,84.9422,84.8453,84.7507,84.6838,84.7576,84.42,84.4484,84.6654,84.7911,84.9658,84.7185,84.4008,84.3865,92.6277,92.6954,92.6355,93.2303,82.4376,84.1331,91.8396,91.8416,91.8237,91.8148,91.8234,91.742,91.8291,93.8011,93.7248,93.767,93.8437,91.4895,91.4931,91.5458,91.5444,91.4169,91.3148,91.0256,91.0635,91.0104,91.0089,91.0555,92.2007,80.0194,80.8086,85.0547,84.2637,82.2885,98.736,050Smal2013SM12
085SpavY,83.8778,83.9243,84.1054,83.9552,83.9448,84.985,84.8015,84.855,84.8017,88.897,83.8517,91.7253,91.5337,91.598,91.5772,81.588,84.8999,82.1888,88.4942,88.5083,88.4848,88.4282,88.317,88.371,81.4237,81.4165,88.3998,88.3786,88.539,88.4003,88.3776,88.2954,88.2511,84.5974,91.8202,91.912,91.8952,88.4342,88.4539,90.8982,90.916,91.4555,91.5868,91.6615,91.647,92.2438,92.2029,93.9237,93.927,99.8624,98.6925,88.3401,91.5873,91.6481,92.9408,92.8066,90.9782,90.8793,88.5393,91.5453,89.1609,91.2417,91.5814,91.6035,91.5652,91.6326,92.7611,92.9364,93.1954,91.3726,91.5141,91.7751,91.682,91.5154,83.2574,93.7606,93.7087,93.7468,84.6849,84.1253,82.6765,82.8564,82.9487,98.6873,100.0,98.5447,84.5835,83.1688,91.7036,84.9149,84.8132,84.8047,84.7926,84.7622,84.5009,84.4672,84.6155,84.8186,84.9541,84.746,84.4692,84.4151,92.7041,92.6654,92.6286,93.4009,82.6338,84.3375,91.8608,91.9515,92.0289,91.8538,91.9328,91.9477,91.9422,93.7043,93.7417,93.734,93.7761,91.6006,91.5956,91.5314,91.5259,91.389,91.282,91.1153,91.0769,91.1726,91.1251,90.9817,92.1616,79.8676,80.8211,85.0773,84.161,82.3871,99.8624,050Smal2013SM12
086SpavPI-27,83.8959,84.0211,84.0068,83.9082,83.9235,84.9513,84.7258,84.8193,84.8367,88.9852,83.8579,91.547,91.5954,91.5136,91.5503,81.581,84.8564,82.244,88.5324,88.4883,88.4595,88.4672,88.3694,88.2904,81.4468,81.4439,88.2612,88.3702,88.5276,88.2964,88.2416,88.3372,88.2468,84.7184,91.7818,91.8975,91.8825,88.4789,88.5526,90.7116,90.7836,91.4856,91.4512,91.6348,91.7213,92.2688,92.2351,93.8875,93.815,98.5823,98.7358,88.294,91.6771,91.8064,92.8865,92.8004,90.9445,90.898,88.6328,91.4914,89.2348,91.1015,91.5898,91.4747,91.5962,91.6167,92.7259,92.7863,93.2571,91.4161,91.4908,91.6293,91.4853,91.4778,83.2557,93.8204,93.7091,93.722,84.5037,84.0984,82.5075,82.8902,82.9564,98.5921,98.549,100.0,84.6263,83.0602,91.6013,84.8945,84.9058,84.9362,84.7991,84.8082,84.5681,84.4707,84.4934,84.8228,85.159,84.7217,84.3758,84.4331,92.7067,92.7567,92.6447,93.2304,82.3692,84.2879,91.7167,91.7293,91.8492,91.8055,91.752,91.7106,91.7837,93.6999,93.7464,93.7342,93.7013,91.6339,91.65,91.637,91.6381,91.3809,91.3664,91.0302,90.9999,91.0443,90.9843,91.0748,92.1556,80.027,80.9175,85.1508,84.3998,82.4672,98.7358,051SmalPEG_305
087SpenSa5BUN4T,82.7246,82.7881,82.6553,82.7234,82.8031,84.1717,84.1973,92.2925,92.4194,84.9684,82.7169,84.5491,84.6616,84.8576,84.7134,80.8845,84.1466,81.9051,84.8862,84.7652,84.8234,84.678,84.5515,84.5799,80.7345,80.8858,84.6958,84.7085,84.6323,84.6313,84.5568,84.754,84.6722,97.2232,84.7785,84.6663,84.7369,84.152,84.1157,84.6478,84.68,84.6696,84.7629,84.8386,84.761,84.5572,84.6631,84.8582,84.8331,84.883,84.8322,84.6479,84.595,84.7108,84.9796,84.9052,84.6211,84.6601,84.7671,84.7711,85.1919,84.9325,84.6373,84.6425,84.6862,84.814,84.6204,84.5793,84.6109,84.5655,84.7616,84.7958,84.5021,84.7872,82.1272,84.8552,84.8277,84.911,83.8676,82.8011,81.9586,82.1762,82.204,84.8573,84.8171,84.9277,100.0,82.1144,84.8236,84.3001,84.0986,84.1366,84.2821,84.2579,83.9025,83.8813,83.9043,84.2313,84.5039,84.2141,83.9502,83.9094,84.5806,84.6242,84.5248,84.6783,81.8366,85.9236,84.7856,84.8423,84.6587,84.8044,84.8632,84.7985,84.8289,84.9015,84.9202,84.9198,84.8155,84.825,84.8405,84.7814,84.7739,84.7385,84.6883,84.9022,84.9349,84.966,85.0047,84.8814,84.6089,79.7375,80.4539,84.1728,83.4334,81.6586,97.2232,034SlauK32T
088SpicJCM9942T,85.6167,85.5156,85.5802,85.3978,85.481,83.1702,83.0477,82.4812,82.4065,83.046,85.168,82.9432,82.8212,82.8507,82.8028,82.0931,83.0222,84.636,82.7506,82.7391,82.8324,82.712,82.6138,82.7055,82.0107,82.127,82.5994,82.6382,82.9821,82.8618,82.7591,82.877,82.6507,82.1622,83.0056,82.8478,82.8101,82.3187,82.345,83.1007,83.0954,83.1991,82.9057,82.9904,83.2114,82.8862,82.8629,83.055,82.9455,83.1435,82.9367,82.5571,82.9835,82.8439,83.1211,83.0672,82.8064,82.8032,82.6801,82.8846,83.0184,83.1733,82.9401,82.7931,82.7755,82.8355,82.8315,82.9548,82.8537,83.3999,83.1492,83.1691,83.1409,83.0087,84.3337,83.4475,83.1638,82.9408,83.1167,85.8597,85.4817,82.4199,82.4181,82.898,83.0863,83.0707,82.1559,100.0,83.0551,82.9522,82.9398,83.105,82.9395,82.9897,82.8721,82.8295,83.1699,82.8957,83.3035,83.0838,82.8428,82.8138,82.7708,82.8674,82.8088,83.0771,85.1692,81.86,82.9532,83.0456,82.8565,82.8365,83.202,83.1087,83.0972,83.3928,83.4133,83.389,83.041,83.0847,83.1469,83.346,83.4243,82.9671,83.0259,82.9424,83.1642,83.1767,83.1659,82.9667,82.8804,79.8967,80.8451,83.0421,82.5969,84.7181,85.8597,080SnitDSM12575T
089SriyCFS3442T,83.8025,83.7591,83.9679,83.7009,83.9765,85.0116,84.5829,84.8973,84.7707,88.9381,83.5103,92.3428,92.4822,92.5261,92.6325,81.4457,84.923,82.4143,88.5742,88.6074,88.5547,88.534,88.5099,88.4505,81.2495,81.3843,88.6835,88.4961,88.6723,88.526,88.5227,88.4761,88.4834,84.598,92.4245,92.4089,92.4827,88.2953,88.3653,90.9335,90.7771,93.5258,93.6887,98.0384,98.0071,91.9589,91.8505,92.3081,92.3464,91.5455,91.5738,88.3958,92.6351,92.7655,93.2878,93.4787,92.5425,92.526,88.6025,92.2228,89.0966,91.8626,93.8482,92.5801,92.5853,92.6512,91.7055,91.7446,91.8527,93.7026,94.2443,94.4687,93.7208,94.2372,83.2153,92.3619,92.2589,92.3508,84.5126,84.1673,82.6828,82.8975,82.8886,91.536,91.5854,91.4915,84.5804,83.1122,100.0,84.7991,84.7843,84.7204,84.6612,84.6379,84.4965,84.4771,84.5267,84.6695,84.8929,84.7007,84.459,84.3968,91.741,91.7642,91.5842,91.7888,82.5381,84.116,92.4046,92.3932,92.4925,92.5034,92.3769,92.313,92.3428,92.264,92.3404,92.3612,92.2211,97.8239,97.8569,97.9578,97.878,94.2771,92.2179,91.6083,91.8554,91.8884,91.8764,91.985,92.0202,79.9792,80.8981,85.102,84.3893,82.5267,98.0384,044SmalFZD2
090SrhiDSM14405T,83.3365,83.6205,83.5153,83.473,83.663,87.2729,87.6518,84.4361,84.2945,85.1206,83.6446,84.8166,84.7368,84.9172,84.8222,81.6074,87.6392,82.3856,84.8303,84.7669,84.8424,84.731,84.652,84.7687,81.2819,81.1741,84.681,84.6444,84.8594,84.7376,84.6684,84.8794,84.6607,84.1796,84.7579,84.7775,84.9275,83.9891,83.8589,84.8515,84.8895,84.7164,84.773,84.8527,84.8724,84.7246,84.7386,84.9439,84.924,84.894,84.9684,84.5982,84.7224,84.8245,85.0039,85.0498,84.865,84.7849,84.8356,84.9747,85.3299,84.9254,84.8582,84.7982,84.8544,84.9201,84.7573,84.6392,84.7466,84.7288,84.9426,84.8184,84.8487,84.8948,82.8763,84.8272,84.8699,84.9041,87.4678,83.5022,82.3601,82.8725,82.9445,84.7967,84.9347,84.91,84.1249,82.8391,84.7734,100.0,87.2838,87.2817,96.5775,96.5413,87.4774,87.3876,87.5206,87.0643,88.9822,87.6012,87.3915,87.393,84.6576,84.5724,84.5318,84.8119,82.4585,83.4962,84.7663,84.762,84.809,84.7639,84.7721,84.7491,84.6819,84.8101,84.8146,84.8536,84.9336,84.8203,84.7728,84.8426,84.8702,84.9642,84.8795,85.0204,85.0298,84.9949,85.0009,85.0311,84.5978,79.9884,81.049,87.2586,85.7786,82.3113,96.5775,093SrhiCFBP13529
091SrhiSR80,83.6133,83.5869,83.6703,83.668,83.6467,89.196,86.6637,84.4968,84.4784,85.191,83.5162,84.7371,84.8131,84.9151,84.9673,81.4558,86.5114,82.3313,84.6643,84.7622,84.7718,84.6986,84.721,84.693,81.1979,81.2427,84.7218,84.6201,84.6398,84.6081,84.6113,84.7788,84.6023,84.0199,84.7536,84.8102,84.8135,84.174,84.0808,84.9674,84.9326,84.8282,84.7953,84.9783,84.9301,84.6595,84.7354,84.9889,84.9947,84.8377,84.8461,84.6792,84.7434,84.7934,84.9854,84.9929,84.7714,84.7011,84.6355,84.7597,85.2296,84.9077,84.7973,84.8761,84.9312,84.9926,84.8239,84.6387,84.8235,84.8458,84.7293,84.8563,84.9756,84.8412,82.8081,84.9403,84.8535,84.9726,86.696,83.426,82.4632,83.0461,83.0933,84.8671,84.7707,84.8349,84.0182,82.9314,84.9568,87.4677,100.0,97.8077,87.4109,87.2327,86.4221,86.4549,86.6071,90.2709,87.4643,86.6146,86.3947,86.4461,84.8134,84.8452,84.7031,84.7587,82.6472,83.5873,84.7355,84.6771,84.7221,84.7458,84.7493,84.672,84.7178,84.922,84.8804,84.9842,84.9899,84.8555,84.8872,85.0358,84.9188,84.8517,84.8308,84.8618,84.9104,85.004,84.9474,84.8986,84.6558,80.0877,80.757,89.193,86.5165,82.4267,97.8077,092SrhiBl2-2
092SrhiBl2-2,83.5582,83.6965,83.6389,83.8176,83.7749,89.1642,86.7182,84.3673,84.3983,85.2194,83.6038,84.8435,84.8357,85.021,85.0004,81.3206,86.6606,82.4396,84.7696,84.7489,84.6947,84.7037,84.7559,84.6996,81.2796,81.2803,84.6205,84.637,84.7268,84.6204,84.5898,84.8338,84.6282,84.1164,84.8912,84.9425,84.9615,84.2299,84.1153,85.1081,85.068,84.9093,84.9124,85.033,85.0434,84.8281,84.7779,85.0882,84.9872,84.984,84.9942,84.7045,84.8069,84.8322,85.0365,85.0791,84.8926,84.8756,84.8095,84.9517,85.2246,84.999,84.8671,84.9527,84.9764,85.0259,84.8309,84.7374,84.6662,84.8895,84.9318,85.0037,85.0593,84.9874,82.8299,85.0513,84.9954,85.0875,86.6988,83.63,82.5706,82.9662,82.975,84.8983,84.8237,85.035,84.1854,82.8831,84.941,87.5603,97.7543,100.0,87.4508,87.3215,86.3808,86.2438,86.7679,90.1699,87.4956,86.7107,86.3971,86.4479,84.8285,84.7951,84.6854,84.7483,82.611,83.4893,84.8716,84.8463,84.8759,84.948,84.937,84.8882,84.8946,84.9127,84.9737,84.9997,85.0362,84.9522,85.0327,85.0607,85.0344,84.8185,84.9628,84.9024,85.0141,85.0655,85.0253,85.0192,84.8279,80.0228,80.9213,89.3007,86.355,82.3554,97.7543,091SrhiSR80
093SrhiCFBP13529,83.4143,83.5593,83.3449,83.594,83.5682,87.1157,87.705,84.3873,84.2952,85.1089,83.4188,84.5959,84.5865,84.7108,84.6655,81.4551,87.5916,82.0232,84.7165,84.6994,84.7829,84.6422,84.5742,84.6751,81.1899,81.2383,84.5684,84.567,84.7504,84.636,84.6348,84.694,84.7015,84.1339,84.6502,84.6951,84.6262,83.9053,83.8018,84.8123,84.7476,84.6201,84.6679,84.6844,84.6775,84.4715,84.5967,84.7094,84.6669,84.6017,84.7164,84.4411,84.5387,84.5904,84.8244,84.9713,84.5659,84.5658,84.7291,84.745,85.1135,84.9027,84.6053,84.674,84.579,84.7801,84.6313,84.5269,84.629,84.6221,84.7101,84.7055,84.7189,84.6608,82.8143,84.6693,84.7446,84.7148,87.2727,83.4102,82.4088,82.7936,82.8164,84.6439,84.6755,84.6593,84.1103,82.891,84.7064,96.5973,87.2414,87.2685,100.0,97.9632,87.498,87.4057,87.3904,87.0501,88.9149,87.6251,87.4814,87.4447,84.5431,84.6103,84.4553,84.696,82.4789,83.3576,84.7137,84.7282,84.6551,84.7571,84.6941,84.6551,84.6372,84.7891,84.7736,84.6826,84.7332,84.7632,84.7472,84.7043,84.7075,84.6563,84.6483,84.8313,84.9378,84.9195,84.889,84.8534,84.5492,79.7925,80.6825,87.1768,85.7027,82.2811,97.9632,094SrhiCFBP9006
094SrhiCFBP9006,83.3946,83.4433,83.4312,83.4838,83.4456,86.9674,87.6974,84.3727,84.1994,85.1348,83.6096,84.6076,84.5871,84.8528,84.6412,81.4574,87.5114,82.3699,84.5867,84.6173,84.793,84.6739,84.6537,84.6377,81.1192,81.1593,84.5774,84.4799,84.7595,84.5977,84.5279,84.7506,84.4232,84.052,84.6714,84.6286,84.7342,83.8894,83.9389,84.7311,84.747,84.6045,84.742,84.6632,84.6845,84.6622,84.5959,84.7187,84.7759,84.6219,84.7384,84.383,84.6436,84.6365,84.8671,84.8969,84.6746,84.7261,84.6168,84.7326,85.1796,84.8622,84.5799,84.6043,84.6223,84.7172,84.6204,84.5906,84.6341,84.7048,84.8367,84.709,84.8095,84.6601,82.8535,84.6916,84.7313,84.8066,87.3368,83.4777,82.482,82.6904,82.741,84.7077,84.6373,84.6684,84.019,82.9088,84.6666,96.5031,87.1821,87.1716,97.9141,100.0,87.4939,87.4139,87.4475,87.0029,88.9666,87.6097,87.3843,87.4795,84.6949,84.5648,84.4482,84.6226,82.4887,83.3527,84.6052,84.7188,84.5785,84.6253,84.7042,84.6576,84.655,84.756,84.7339,84.7304,84.7262,84.7852,84.7614,84.7821,84.7689,84.7644,84.7,84.8842,84.9224,84.8689,84.9012,84.9326,84.6255,79.9507,80.8541,87.0178,85.6193,82.397,97.9141,093SrhiCFBP13529
095SrhiIS26,83.1092,83.2688,83.2173,83.0931,83.2896,86.3541,92.6527,84.0549,84.0909,84.8433,83.0124,84.6053,84.5335,84.6019,84.5221,81.2789,92.4047,82.2897,84.6012,84.6162,84.58,84.5068,84.4882,84.473,81.1088,81.0448,84.4596,84.4428,84.5784,84.555,84.435,84.4719,84.4645,84.0125,84.5277,84.4883,84.5606,83.8376,83.817,84.58,84.494,84.4327,84.3792,84.664,84.6481,84.452,84.4222,84.6415,84.5958,84.632,84.7364,84.507,84.4657,84.5037,84.6878,84.7569,84.5218,84.5734,84.563,84.6936,84.8536,84.8813,84.6345,84.5526,84.4985,84.5919,84.4516,84.3223,84.3932,84.5013,84.5625,84.5875,84.6626,84.5942,82.3511,84.5073,84.6013,84.6245,87.4614,83.266,82.4523,82.5105,82.7233,84.7447,84.6212,84.6509,83.9773,82.8503,84.6512,87.5439,86.4475,86.3883,87.596,87.5399,100.0,98.7795,87.2189,86.3215,87.738,92.4243,94.146,94.7095,84.449,84.4376,84.4401,84.3193,82.5112,83.2057,84.5636,84.554,84.4655,84.5425,84.5494,84.5267,84.5407,84.6222,84.5016,84.572,84.6055,84.6426,84.6085,84.5717,84.601,84.6302,84.6588,84.7091,84.6992,84.7051,84.6892,84.7675,84.4519,79.9207,80.8595,86.3245,85.0512,82.2696,98.7795,096SrhiUSBAGBX843
096SrhiUSBAGBX843,82.9467,83.1562,83.0431,83.0086,83.2473,86.2132,92.5767,84.0089,83.8584,84.8602,83.0673,84.4483,84.4245,84.4641,84.3664,81.4405,92.2874,82.2537,84.5395,84.4793,84.5431,84.494,84.4214,84.4724,81.2066,81.0842,84.2642,84.4902,84.4684,84.4691,84.3534,84.6337,84.4021,83.8967,84.3471,84.3375,84.5023,83.8698,83.732,84.5333,84.5814,84.331,84.4455,84.4167,84.4703,84.3965,84.3386,84.4827,84.4111,84.5544,84.5454,84.3196,84.3119,84.3049,84.5402,84.6369,84.5084,84.5418,84.5057,84.5431,84.7061,84.5589,84.565,84.4385,84.4222,84.4256,84.584,84.3358,84.4539,84.421,84.4633,84.5716,84.4907,84.4679,82.468,84.5098,84.5288,84.5244,87.0958,83.2212,82.4805,82.5205,82.6022,84.5723,84.4655,84.4517,83.7968,82.7449,84.5197,87.4924,86.2903,86.2688,87.6054,87.5554,98.7243,100.0,86.9855,86.258,87.6436,92.3962,93.9512,94.6536,84.4426,84.4505,84.3687,84.4278,82.4616,83.1589,84.5645,84.3913,84.342,84.4473,84.3792,84.4321,84.4177,84.535,84.4314,84.5044,84.435,84.5058,84.4644,84.4539,84.4122,84.454,84.4553,84.634,84.7154,84.7442,84.6918,84.6233,84.3881,79.8889,80.7942,86.1932,85.0667,82.3928,98.7243,095SrhiIS26
097SrhiJC1,83.8281,83.5286,83.906,83.6152,83.6511,86.8453,87.1274,84.2058,84.152,84.9285,83.5539,84.6427,84.6707,84.625,84.6523,81.2445,87.1341,82.112,84.4802,84.4623,84.471,84.4498,84.4649,84.4962,81.0589,80.9905,84.3728,84.4256,84.5243,84.4715,84.3249,84.6678,84.3088,83.9274,84.549,84.51,84.6173,84.0519,83.9956,84.7752,84.7826,84.8362,84.7067,84.6255,84.7163,84.6282,84.5434,84.9089,84.8024,84.8374,84.7653,84.3772,84.9111,84.645,84.8003,84.9099,84.5078,84.5498,84.5069,84.6114,84.9378,84.7657,84.5982,84.7226,84.6986,84.743,84.5098,84.5663,84.5854,84.8184,84.4555,84.6315,84.5525,84.6705,82.773,84.8738,84.7937,84.7952,99.2747,83.9991,82.6891,82.8145,82.7868,84.6216,84.7666,84.7074,83.9039,83.2604,84.6394,87.6204,86.6775,86.7511,87.5393,87.5877,87.108,86.9828,100.0,86.6542,87.4578,87.1205,86.9864,86.9978,84.4957,84.483,84.3894,84.6448,82.1899,83.1577,84.59,84.7396,84.6151,84.6052,84.6256,84.6264,84.561,84.9204,84.9275,84.8606,84.787,84.5694,84.6282,84.788,84.7701,84.5008,84.8248,84.6641,84.7371,84.7194,84.763,84.6903,84.5351,80.067,80.7385,86.7158,85.2876,82.2352,99.2747,079SnemCPCC101271T
098SrhiDE0483,83.7216,83.6886,83.698,83.8101,83.8172,89.6826,86.4078,84.2706,84.3091,84.9382,83.6791,84.8484,84.9345,84.8488,84.859,81.5275,86.412,82.0798,84.6902,84.5662,84.7484,84.6276,84.5068,84.5765,81.2199,81.2163,84.605,84.6295,84.5569,84.6996,84.5106,84.6694,84.4936,84.0851,84.6729,84.8603,84.8519,84.1841,84.1084,84.8759,84.9232,84.6554,84.7272,84.8229,84.8031,84.5536,84.5196,84.9665,84.9025,84.8296,84.8986,84.464,84.5132,84.6857,84.9664,84.9218,84.8107,84.7714,84.7526,84.7825,85.0617,84.8469,84.7648,84.7933,84.812,84.804,84.8686,84.6925,84.68,84.6452,84.7224,84.808,84.8017,84.7126,82.9866,84.9123,84.9156,84.9901,86.4656,83.8048,82.4033,82.9544,82.944,84.8677,84.9069,84.8379,84.0501,82.9015,84.937,87.0161,90.1187,90.0392,87.1159,87.0979,86.3554,86.2355,86.53,100.0,87.2648,86.4751,86.1523,86.112,84.6401,84.7752,84.6201,84.6812,82.5648,83.486,84.8142,84.7698,84.6917,84.7646,84.7583,84.7527,84.6924,84.8877,84.8454,84.9208,84.9719,84.7936,84.7937,84.8282,84.8344,84.7405,84.8942,84.7702,84.8321,84.7633,84.775,84.877,84.6809,80.0094,80.9572,89.6257,86.3975,82.3807,90.1187,091SrhiSR80
099SrhiGN_RF2_1,83.9935,84.0296,84.0312,84.0147,84.1289,87.2448,87.6451,84.5571,84.4635,85.2073,83.9627,84.7636,84.795,84.7908,84.7762,81.7226,87.7066,82.4986,84.8413,84.9636,84.8996,84.8063,84.66,84.7868,81.6475,81.6898,84.6247,84.6842,84.628,84.6915,84.6732,84.6658,84.7365,84.4606,84.8684,84.9487,84.9064,84.2953,84.2825,85.062,84.9978,84.7204,84.7631,84.9337,84.9352,84.7742,84.7733,85.164,85.0774,84.9563,84.9088,84.5761,84.8149,84.908,85.0095,85.1216,84.9033,84.9256,84.8,84.86,85.352,85.1735,84.7729,84.7657,84.8436,84.83,84.7544,84.8065,84.9075,84.7396,84.8146,84.7597,84.9161,84.8023,83.1885,85.0861,85.1636,85.1698,87.5109,83.9467,82.626,83.0647,83.0286,84.928,84.9518,84.9397,84.3329,83.1608,84.9848,89.0466,87.4489,87.4112,89.0104,89.0412,87.5498,87.5962,87.4451,87.1637,100.0,87.7588,87.3079,87.4706,84.7364,84.6533,84.6956,84.8306,82.7444,83.5781,84.9487,84.9406,84.8784,84.8246,84.869,84.9549,84.901,85.0803,85.1001,85.0746,85.0845,84.9799,84.945,84.9775,84.9936,84.91,84.935,85.0861,85.2421,85.2543,85.1837,85.23,84.735,80.0711,81.1766,87.2679,85.778,82.5301,89.0466,090SrhiDSM14405T
100SrhiRIT_551,83.3003,83.5069,83.4087,83.4195,83.465,86.6258,97.6051,84.3539,84.3718,84.9767,83.2115,84.6511,84.7044,84.7239,84.567,81.3529,98.0464,82.317,84.7486,84.8039,84.6702,84.78,84.7133,84.7776,81.1267,81.3093,84.6673,84.5683,84.6994,84.7527,84.5508,84.681,84.7925,84.0866,84.6915,84.7263,84.7587,84.0016,84.0978,84.7942,84.801,84.6923,84.6811,84.8221,84.8129,84.6065,84.5614,84.8494,84.73,84.8163,84.8851,84.5994,84.7425,84.6309,84.8202,84.8979,84.7763,84.7451,84.7572,84.7679,85.1051,84.8912,84.6767,84.7439,84.7435,84.6833,84.7904,84.7474,84.7021,84.6929,84.7927,84.7522,84.7167,84.838,82.6818,84.8184,84.7624,84.9197,87.1877,83.5069,82.6313,82.9393,82.912,84.8319,84.7818,84.8229,84.1355,83.081,84.856,87.802,86.7335,86.7575,87.7734,87.7156,92.4482,92.4391,87.1598,86.4956,87.8673,100.0,91.916,91.9096,84.6903,84.7116,84.6677,84.6404,82.5006,83.3366,84.6154,84.7745,84.6746,84.7176,84.7286,84.7802,84.6815,84.7737,84.8174,84.8518,84.803,84.8261,84.8372,84.9238,84.9048,84.7561,84.7963,84.8148,84.8478,84.8536,84.8361,84.901,84.5697,79.7218,81.0297,86.5992,85.2444,82.4929,98.0464,017SgoyBIO128
